Np,Nfft,symbol_len,rx_p,tx_p,h_ls_ref,p1,p2,eps_fine_ref,W,h_all_ref
8,32,40,0.7936631603;1.0031432862;-0.1358525385;-0.1475021998;-0.5494170879;-0.1258543094;-0.5652513345;-0.2665354898;0.1791550307;0.6469858220;-0.0324595963;-0.0114539402;-0.0624433355;-0.9094353235;0.7943363062;1.0909659525,-0.7071067812;0.7071067812;0.7071067812;0.7071067812;0.7071067812;0.7071067812;0.7071067812;0.7071067812;0.7071067812;0.7071067812;-0.7071067812;-0.7071067812;0.7071067812;-0.7071067812;-0.7071067812;0.7071067812,0.1481248175;-1.2705340228;-0.2003620569;-0.0082375545;-0.4774889842;0.2995041130;-0.5881621040;0.2112239995;0.5841697992;0.3308063249;0.0310515594;-0.0148532419;0.5989137783;-0.6872219902;0.2097488344;-1.3331100117,0.3903322743;-0.4483306518;0.1176786660;0.0569188299;0.9466540376;-2.0311433430;-1.5439065112;0.0991823903;0.3849110187;-1.6445349183;0.1571687286;-0.0962691843;-0.8913727262;-1.8797081522;-0.5633626088;0.9980368672,0.4556610020;-0.3817495370;0.1073257797;0.0746270639;1.2527399777;-1.8580472800;-1.5404140042;-0.1435588987;0.6374340655;-1.5640746152;0.1702935391;-0.0704973450;-0.5863473095;-1.9960072412;-0.7125540437;0.8976200488,0.0200000000,0.1444233197;-0.0834806747;0.0986021583;0.1610779177;0.3406120337;-0.1272004469;0.1890565526;-0.1467055660;0.3981286952;-0.1793829550;0.2172846267;0.1408327585;-0.0875586366;-0.4642324794;-0.2547867009;0.1702318907;0.5737893192;-0.1679532893;-0.1564156494;0.2532936922;0.3503737631;-0.0812070273;0.5150984849;-0.4895210397;-0.0050617934;0.3230236436;-0.0420351055;0.1285958368;-0.4309729876;0.0881678889;-0.5395090054;-0.2638120663;0.4231309985;0.3896591388;-0.3291352259;-0.2111638529;-0.0406160058;0.4808728911;-0.2462921888;0.0047699443;-0.0307143584;0.4790483263;0.0716800063;-0.2979564176;0.0942418233;-0.5585011903;-0.2510454471;-0.3714950399;-0.3468516996;-0.1572121780;0.4751600776;-0.2696784844;-0.2427587073;-0.1872988644;0.3745189978;0.0279980866;-0.0524518141;-0.0062193076;0.4875559890;0.0650273607;-0.6098020258;-0.1359701298;-0.0942422826;0.1820055719;-0.0077545349;0.3178672626;0.2840894889;-0.3497572761;-0.0265049265;0.3564482137;-0.2571730448;-0.3369933976;0.2993330467;0.5094551840;0.2144762057;0.0537542303;0.1900966090;-0.1730263158;0.3019038767;-0.1684358254;-0.5771274352;-0.3883431638;0.2649249388;0.0906186028;-0.2550239145;-0.0149110365;-0.0936647785;0.4927067458;-0.2140352719;-0.3083384657;0.6272865187;0.6747889505;0.2441946624;0.1550155144;0.4009271678;-0.0689754236;-0.0117514805;-0.1989502280;0.0988774049;0.7165735104;0.3743203279;0.2041432240;-0.2055986065;0.3460216714;0.9268568016;0.5521851242;0.1788760627;0.1247722985;0.0897281172;0.1125034804;0.4167435954;0.2421478705;0.1233387041;0.1838105075;-0.3612602615;0.2527242668;-0.0357550719;-0.1898708521;-0.2736149824;-0.3632329911;0.3942509471;0.0699280126;0.0222816628;-0.0063248696;-0.7909037744;-0.3863759845;-0.5785882831;-0.2485760899;0.0656177303;0.1298073422;-0.1375905656;-0.0534171007;-0.0542260666;-0.1287830013;-0.7868147925;-0.0498710707;-0.3832134589;0.0603797190;0.4531544048;-0.3601369923;-0.0697061946;0.3892463800;-0.1963469711;-0.1880105824;0.5648519965;-0.4435923403;-0.2926383070;-1.0153586518;0.0938934703;0.8041331507;0.0436567633;-0.4348066144;-0.3078764204;0.0908280333;-0.1507276442;-0.3196442880;0.4341551817;-0.5705050650;0.1142121862;-0.0222271874;-0.0201398334;0.1798354007;0.4708266906;0.1970999072;-0.3483043624;-0.3461905757;0.0630636391;-0.1799925482;-0.4891236962;0.4339845401;-0.0566572759;-0.2153172253;0.5204806305;0.2716913846;0.5370963039;-0.1123530259;0.4612785029;0.1133310267;0.0096657632;-0.1138920739;-0.0146536812;0.5236198612;0.2211510387;-0.6860294487;-0.4793413937;0.0806820843;0.0528470954;0.3147466017;0.1151205281;0.0122449296;-0.0552398672;0.1537689588;-0.2380055505;0.6103409335;-0.0535075204;-0.2808662310;-0.2893068691;0.2248288217;0.0414118817;-0.0867279592;0.1711256429;-0.1830921722;0.1898411520;0.1099767375;-0.3081841332;0.5546460181;-0.2574077521;0.2123528537;-0.1178654365;0.3024561393;-0.3297539208;-0.3995109881;-0.1164542213;-0.5547576853;-0.6357219531;0.0676012798;-0.2040020204;0.3197523734;-0.0192435905;0.1221782564;-0.0258436648;0.5195431963;0.0173848606;-0.4462881037;0.3163332834;0.0984263628;-0.0046500583;-0.4649987649;-0.1661660148;-0.4091003351;0.2258339341;0.0697213194;0.1651837951;0.2386540250;0.1142361451;-0.0620546989;0.1162288139;-0.0412962206;0.1360675674;0.1615707204;0.1631394266;0.1719838728;0.0850623449;-0.0757865301;-0.3355496978;0.3074370386;0.1665189734;0.2748614877;0.6632260478;0.0844638022;0.2583006588;0.5648428869;-0.0620710472;-0.5924546598;0.3411464358;-0.2018874311;0.3530507738;-0.1565302556;0.7345185003;-0.3563569119;-0.5188721735;-0.4073514949;-0.0364509331;0.2097813820;-0.0985528577;-0.3840362736;-0.0187463768;0.1153885947;-0.3335420579;0.1153132161;1.0316379761;0.3040423646;0.5646247510;0.5539356219;0.1759716781;0.7558871491;-0.2037316882;-0.3599851977;0.0524551217;0.3239987103;-0.5587138898;0.0162383885;-0.7320077356;0.2518663594;-0.0041882436;-0.0902759793;-0.2734277789;0.2286031452;-0.3710007103;0.0340056005;-0.1301484681;0.1412996910;0.2837369824;0.2664977686;-0.0199405413;0.1502077731;-0.1558052026;0.0151421144;0.0693111199;0.2709221950;-0.5194980166;0.5301778123;0.0474870502;0.3266217235;-0.0734417002;0.1901177343;0.0070232206;0.1972553800;0.2361346728;0.1800799929;0.0708417366;-0.1197398712;-0.1066275555;-0.1421542816;-0.0720510966;0.3932009829;0.0956932204;-0.2879122068;0.6626441078;-0.1645631771;-0.3890211855;-0.1733653151;0.3083103628;0.1457235900;-0.2862465418;0.4138564774;-0.1872580164;-0.1867174510;0.1210369598;0.6307058863;0.4342413347;-0.0179454763;-0.1442435722;0.1688915531;-0.0656157162;0.2648871019;0.3917618882;0.3268023185;-0.3845741523;0.1768790870;0.8925121458;-0.0595818198;0.0582811190;-0.2276475583;-0.0593586636;0.8032395006;0.6143986814;0.2808153688;-0.3013547743;-1.0738420506;-0.1774153566;0.6126439550;-0.1550511049;0.0613694079;-0.1847019862;-0.2267436011;0.0011138096;-0.3135891141;-0.2212799193;0.6546796883;0.4629827830;0.4590063782;0.3292315513;-0.3498412304;0.0731718992;-0.3072946008;0.2062154778;0.2263855975;0.1318812184;-0.1390688168;-0.5144253809;0.3197144528;-0.1326863069;-0.1572741859;0.2462791777;-0.2927398017;-0.5759694517;-0.6677685217;0.4888078444;-0.0702500026;-0.3015813211;-0.4260627263;0.1082446500;0.0498756981;-0.3151983852;-0.0289735042;0.0073077054;0.4135119322;0.1973372424;-0.2120671421;0.2491742943;-1.1045415396;0.0968899347;-0.3402552477;-0.2102442483;-0.4588161844;-0.1290979868;-0.1715187132;0.2038999605;0.0778544925;0.1771909191;-0.2794499853;0.1009884081;0.1472890995;-0.2629505273;0.1239713992;0.1613799762;-0.2285471187;-0.0992667889;0.1825555812;-0.5490787543;0.6821727575;-0.1694403390;0.3633558401;0.4667976437;-0.4777459761;-0.1992371979;0.4522861383;0.3752199246;-0.5342780034;0.0969403125;0.2017965411;0.1567257492;0.6879216666;0.1132023879;-0.5226319265;-0.0182772785;0.3511848117;0.6298669503;0.3782770410;-0.4101928118;-0.0106944043;-0.4473947053;-0.2535501331;0.0266845662;0.0966011817;0.1964916296;0.0125429100;-0.1205102008;0.7004322433;-0.3269282090;-0.2277639396;0.1338824157;-0.0297054072;-0.0842980805;-0.2222691841;0.3243301431;0.5788873627;0.2729510128;-0.0287671577;0.0076925390;-0.1273603068;-0.0357238216;-0.0028758950;-0.3617469742;-0.0912515215;0.1290093326;-0.5861162894;-0.4474239390;0.1697111981;-0.2997538932;-0.3711448803;-0.8170942862;0.5157161873;0.2301086071;0.6241836066;-0.3613959200;0.5133240655;-0.3540699972;0.4358770685;-0.2093774965;0.2548648553;0.3334347273;0.1869213433;0.0657830298;-0.3511620942;-0.0531933561;0.4245704917;0.1605569047;0.2472440145;0.1826870683;-0.3823343807;-0.3390452340;-0.4608920176;0.0680215415;-0.0241598808;0.3311775109;-0.0708764681;-0.3847535652;-0.4220812521;0.2746096386;0.0256971666;-0.0356400418;-0.3156209155;-0.5459063066;-0.3473931560;-0.2949824300;-0.0370273170;0.0208417427;0.1859676163;0.4727854457;0.0622774212;-0.0645664763;-0.2009434020;-0.2202398466;-0.0546502095;0.2771061005;-0.0313433762;0.0220802881;0.3848962584;-0.1252403585;0.4146749032,-0.2050707955;0.2455857243;-1.2090992805;0.9415871693;-0.4127056555;-0.6146083338;-0.6509990642;1.0221235942;0.3187623348;-0.1865321177;-0.3025767202;-0.5866514037;0.4469980521;-0.2598979441;-0.3463069813;1.2607057447;0.4383587206;0.2500186484;-1.0062151622;-1.5218448536;0.4307738211;-0.6596437662;0.0448225467;-0.4190802161;1.4071282439;1.1971892861;0.5375155349;0.6688101862;0.5286635381;-0.2035357832;-0.1288463789;-1.0679625225;0.6219922520;-1.7646996706;0.6963153289;-0.6522148215;0.1889428260;0.9587709132;-0.1847703207;-1.1091091057;0.0681609295;0.9685541186;-0.2588470556;0.3385139287;0.4767378966;-0.0848982173;-0.5096636857;-0.7602535019;0.0816628705;0.7285740646;-0.8220903861;-0.5515971023;0.9019095079;0.0668682763;-0.0430198978;-0.5035124129;0.5906682426;0.5356972365;1.7645722966;-0.4718059129;-1.4917209493;0.0631669487;0.4444665780;0.9076931630
